KYTREASNOX,CALDT,TDBID,TDASK
2000003,03/14/2014,102.109375,102.1328125
2000003,03/17/2014,102.109375,102.1171875
2000003,03/18/2014,102.1015625,102.1171875
2000003,03/19/2014,102.078125,102.1015625
2000003,03/20/2014,102.078125,102.09375
2000003,03/21/2014,102.0625,102.0859375
2000003,03/24/2014,102.046875,102.0703125
2000003,03/25/2014,102.0546875,102.078125
2000003,03/26/2014,102.0625,102.0703125
2000003,03/27/2014,102.0625,102.0703125
2000003,03/28/2014,102.046875,102.0546875
2000003,03/31/2014,102.34375,102.3515625
2000003,04/01/2014,102.34375,102.3671875
2000003,04/02/2014,102.3359375,102.359375
2000003,04/03/2014,102.3203125,102.3515625
2000003,04/04/2014,102.328125,102.34375
2000003,04/07/2014,102.3125,102.328125
2000003,04/08/2014,102.3203125,102.328125
2000003,04/09/2014,102.3125,102.3359375
2000003,04/10/2014,102.3046875,102.328125
2000003,04/11/2014,102.28125,102.3046875
2000003,04/14/2014,102.28125,102.296875
2000003,04/15/2014,102.265625,102.2890625
2000003,04/16/2014,102.2734375,102.296875
2000003,04/17/2014,102.2265625,102.2578125
2000003,04/21/2014,102.234375,102.2578125
2000003,04/22/2014,102.234375,102.25
2000003,04/23/2014,102.2265625,102.2421875
2000003,04/24/2014,102.2265625,102.234375
2000003,04/25/2014,102.203125,102.2109375
2000003,04/28/2014,102.203125,102.2109375
2000003,04/29/2014,102.1953125,102.21875
2000003,04/30/2014,102.3828125,102.3984375
2000003,05/01/2014,102.3828125,102.390625
2000003,05/02/2014,102.359375,102.375
2000003,05/05/2014,102.359375,102.3671875
2000003,05/06/2014,102.328125,102.359375
2000003,05/07/2014,102.34375,102.3515625
2000003,05/08/2014,102.34375,102.3515625
2000003,05/09/2014,102.3203125,102.34375
2000003,05/12/2014,102.2890625,102.3125
2000003,05/13/2014,102.3046875,102.3125
2000003,05/14/2014,102.3046875,102.3125
2000003,05/15/2014,102.3046875,102.3125
2000003,05/16/2014,102.28125,102.296875
2000003,05/19/2014,102.28125,102.296875
2000003,05/20/2014,102.2734375,102.2890625
2000003,05/21/2014,102.2734375,102.28125
2000003,05/22/2014,102.2578125,102.2734375
2000003,05/23/2014,102.234375,102.265625
2000003,05/27/2014,102.21875,102.25
2000003,05/28/2014,102.21875,102.2265625
2000003,05/29/2014,102.1953125,102.2265625
2000003,05/30/2014,101.984375,102
2000003,06/02/2014,101.984375,101.9921875
2000003,06/03/2014,101.96875,102
2000003,06/04/2014,101.984375,101.9921875
2000003,06/05/2014,101.9765625,101.984375
2000003,06/06/2014,101.9375,101.96875
2000003,06/09/2014,101.9296875,101.953125
2000003,06/10/2014,101.9296875,101.9453125
2000003,06/11/2014,101.9296875,101.9375
2000003,06/12/2014,101.9140625,101.9453125
2000003,06/13/2014,101.90625,101.9296875
2000003,06/16/2014,101.8828125,101.90625
2000003,06/17/2014,101.8671875,101.890625
2000003,06/18/2014,101.859375,101.890625
2000003,06/19/2014,101.875,101.90625
2000003,06/20/2014,101.859375,101.890625
2000003,06/23/2014,101.859375,101.8828125
2000003,06/24/2014,101.8515625,101.875
2000003,06/25/2014,101.84375,101.8671875
2000003,06/26/2014,101.8359375,101.859375
2000003,06/27/2014,101.8203125,101.84375
2000003,06/30/2014,101.71875,101.7265625
2000003,07/01/2014,101.71875,101.7265625
2000003,07/02/2014,101.7109375,101.71875
2000003,07/03/2014,101.6953125,101.7109375
2000003,07/07/2014,101.6796875,101.703125
2000003,07/08/2014,101.671875,101.6953125
2000003,07/09/2014,101.6875,101.6953125
2000003,07/10/2014,101.6953125,101.703125
2000003,07/11/2014,101.6875,101.6953125
2000003,07/14/2014,101.6796875,101.6875
